data,tags
 wevtapi.dll ntdll.dll kernel32.dll kernel32.dll user32.dll ntdll.dll wow64.dll wow64win.dll kernel32.dll kernel32.dll wow64cpu.dll sechost.dll KernelBase.dll shlwapi.dll apphelp.dll advapi32.dll msvcrt.dll sechost.dll rpcrt4.dll sspicli.dll cryptbase.dll bcryptprimitives.dll imm32.dll gdi32.dll user32.dll ole32.dll combase.dll oleaut32.dll System.Drawing.dll shell32.dll windows.storage.dll oleaut32.dll shlwapi.dll kernel.appcore.dll SHCore.dll powrprof.dll profapi.dll ws2_32.dll nsi.dll sxs.dll comctl32.dll wininet.dll mfc42u.dll winmm.dll winmmbase.dll cfgmgr32.dll devobj.dll odbc32.dll dpapi.dll usp10.dll ntdll.dll msvcr120_clr0400.dll mscorsvc.dll imm32.dll user32.dll clbcatq.dll msctf.dll uxtheme.dll ntdll.dll riched32.dll riched20.dll usp10.dll msls31.dll bcryptprimitives.dll dwmapi.dll comctl32.dll clbcatq.dll version.dll propsys.dll oleacc.dll ntmarta.dll policymanager.dll System.Configuration.dll xmllite.dll msvcp110_win.dll dui70.dll imecfm.dll wer.dll tiptsf.dll msado15.dll msdart.dll oledb32.dll bcrypt.dll comsvcs.dll msjetoledb40.dll msjet40.dll msjter40.dll msjint40.dll mswstr10.dll cryptsp.dll sechost.dll rsaenh.dll msadox.dll msadrh15.dll msjtes40.dll vbajet32.dll expsrv.dll imecfm.dll wer.dll msdadiag.dll msadce.dll msadcer.dll,caidao
 msftedit.dll PlayToDevice.dll wpdshext.dll EhStorAPI.dll wtsapi32.dll PortableDeviceApi.dll PortableDeviceTypes.dll msftedit.dll msvcrt.dll wpdshext.dll,normal
 ntdll.dll kernel32.dll KernelBase.dll KernelBase.dll msvcrt.dll combase.dll sechost.dll rpcrt4.dll sechost.dll kernel.appcore.dll bcryptprimitives.dll GdiPlus.dll oleaut32.dll advapi32.dll SHCore.dll imm32.dll user32.dll gdi32.dll msctf.dll tquery.dll EhStorShell.dll msshooks.dll msidle.dll clbcatq.dll ole32.dll cryptsp.dll bcrypt.dll rsaenh.dll cryptbase.dll mssprxy.dll user32.dll mssph.dll authz.dll,normal
 ntdll.dll kernel32.dll KernelBase.dll msvcrt.dll combase.dll clrjit.dll rpcrt4.dll advapi32.dll sechost.dll oleaut32.dll imm32.dll user32.dll gdi32.dll msctf.dll tquery.dll MMCFxCommon.ni.dll comctl32.dll msshooks.dll kernel.appcore.dll bcryptprimitives.dll clbcatq.dll cryptsp.dll bcrypt.dll rsaenh.dll user32.dll cryptbase.dll mssprxy.dll SHCore.dll,normal
 ntdll.dll usp10.dll kernel32.dll KernelBase.dll advapi32.dll msvcrt.dll sechost.dll rpcrt4.dll oleaut32.dll combase.dll ole32.dll dhcpcsvc6.dll gdi32.dll user32.dll ntdsapi.dll userenv.dll profapi.dll MpClient.dll msasn1.dll crypt32.dll version.dll nsi.dll cabinet.dll sspicli.dll secur32.dll wintrust.dll gpapi.dll,normal
 Windows.Security.Authentication.OnlineId.dll Windows.Networking.Connectivity.dll npmproxy.dll nsi.dll winnsi.dll wlanapi.dll user32.dll wwapi.dll wcmapi.dll rmclient.dll,normal
 ntdll.dll browcli.dll kernel32.dll KernelBase.dll msvcrt.dll ConhostV1.dll user32.dll gdi32.dll imm32.dll msctf.dll SensApi.dll oleaut32.dll combase.dll wow64win.dll rpcrt4.dll kernel.appcore.dll bcryptprimitives.dll clbcatq.dll sechost.dll,normal
 linkinfo.dll msftedit.dll Windows.Globalization.dll BCP47Langs.dll globinputhost.dll StructuredQuery.dll mssvp.dll mapi32.dll ExplorerFrame.dll thumbcache.dll tiptsf.dll mssprxy.dll Windows.Storage.Search.dll SearchFolder.dll kernel32.dll actxprxy.dll SensApi.dll dot3svc.dll samcli.dll samlib.dll shell32.dll wow64win.dll coml2.dll drprov.dll winsta.dll winmm.dll devobj.dll ntlanman.dll davclnt.dll davhlpr.dll setupapi.dll System.IdentityModel.ni.dll cscapi.dll dlnashext.dll wintrust.dll gdi32.dll msasn1.dll crypt32.dll PlayToDevice.dll mscorwks.dll twinapi.dll winmmbase.dll gdi32.dll EhStorShell.dll cscui.dll cscdll.dll networkexplorer.dll DevDispItemProvider.dll wpdshext.dll PortableDeviceApi.dll PortableDeviceTypes.dll EhStorAPI.dll wtsapi32.dll ntshrui.dll,normal
 ntdll.dll SensApi.dll ntdll.dll wow64.dll mscorlib.dll wow64win.dll kernel32.dll EhStorShell.dll kernel32.dll kernel32.dll user32.dll shlwapi.dll wow64cpu.dll kernel32.dll KernelBase.dll msctf.dll advapi32.dll msvcrt.dll sechost.dll rpcrt4.dll mscorwks.dll sspicli.dll cryptbase.dll bcryptprimitives.dll gdi32.dll user32.dll ole32.dll combase.dll oleaut32.dll System.Management.Automation.dll shell32.dll windows.storage.dll shlwapi.dll kernel.appcore.dll SHCore.dll powrprof.dll profapi.dll ws2_32.dll nsi.dll oleaut32.dll comctl32.dll mfc42u.dll wininet.dll winmm.dll odbc32.dll winmmbase.dll cfgmgr32.dll dpapi.dll devobj.dll imm32.dll msctf.dll,caidao
 ntdll.dll kernel32.dll cryptsp.dll KernelBase.dll advapi32.dll msvcrt.dll mscorwks.dll sechost.dll rpcrt4.dll oleaut32.dll combase.dll ole32.dll gdi32.dll user32.dll secur32.dll userenv.dll profapi.dll MpClient.dll wintrust.dll msasn1.dll crypt32.dll version.dll cabinet.dll sspicli.dll gpapi.dll kernel.appcore.dll bcryptprimitives.dll clbcatq.dll netprofm.dll nsi.dll cryptsp.dll bcrypt.dll rsaenh.dll cryptbase.dll npmproxy.dll perfctrs.dll mscoreei.dll advapi32.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll ws2_32.dll nsi.dll MpCommu.dll sechost.dll msdatasrc.dll shlwapi.dll kernel32.dll OnDemandConnRouteHelper.dll winnsi.dll winhttp.dll dhcpcsvc6.dll rpcrt4.dll dhcpcsvc.dll mswsock.dll webio.dll KernelBase.dll dnsapi.dll rasadhlp.dll,normal
 ntdll.dll kernel32.dll KernelBase.dll advapi32.dll msvcrt.dll sechost.dll rpcrt4.dll oleaut32.dll combase.dll ole32.dll gdi32.dll user32.dll secur32.dll userenv.dll winhttp.dll profapi.dll MpClient.dll wintrust.dll msasn1.dll ntdll.dll crypt32.dll version.dll ole32.dll rasapi32.dll cabinet.dll sspicli.dll gpapi.dll ws2_32.dll nsi.dll IDStore.dll shlwapi.dll winhttp.dll RpcRtRemote.dll MpCommu.dll kernel.appcore.dll lpk.dll bcryptprimitives.dll clbcatq.dll wuapi.dll SHCore.dll wups.dll updatepolicy.dll cryptsp.dll bcrypt.dll rsaenh.dll srvcli.dll cryptbase.dll wups.dll windows.storage.dll imm32.dll powrprof.dll policymanager.dll msvcp110_win.dll xmllite.dll,normal
 ntdll.dll wow64win.dll usp10.dll kernel32.dll kernel32.dll KernelBase.dll msvcrt.dll combase.dll rpcrt4.dll oleaut32.dll SHCore.dll wer.dll sechost.dll advapi32.dll user32.dll gdi32.dll cryptsp.dll bcrypt.dll rsaenh.dll cryptbase.dll bcryptprimitives.dll,normal
 srumapi.dll srumapi.dll,normal
 wups.dll msswch.dll iertutil.dll configmanager2.dll dmoleaututils.dll enterpriseresourcemanager.dll dmenrollengine.dll dmcsps.dll dmcfgutils.dll System.Web.dll omadmapi.dll dmxmlhelputils.dll iri.dll DmApiSetExtImpl.dll msauserext.dll tquery.dll wlidsvc.dll Clipc.dll msxml6.dll cryptngc.dll msvcp_win.dll ucrtbase.dll,normal
 SearchFolder.dll,normal
 api-ms-win-downlevel-advapi32-l1-1-0.dll ntdll.dll kernel32.dll KernelBase.dll msvcrt.dll combase.dll rpcrt4.dll vcruntime140.dll oleaut32.dll cryptdll.dll SHCore.dll wow64.dll wer.dll sechost.dll advapi32.dll kernel.appcore.dll bcryptprimitives.dll clbcatq.dll netprofm.dll nsi.dll user32.dll gdi32.dll cryptsp.dll bcrypt.dll rsaenh.dll cryptbase.dll npmproxy.dll netprofm.dll mscorwks.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll mscoree.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll comctl32.dll npmproxy.dll MpSvc.dll PresentationUI.ni.dll System.configuration.dll comctl32.dll netprofm.dll advapi32.dll Microsoft.PowerShell.ConsoleHost.ni.dll nsi.dll shlwapi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll user32.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll rpcrt4.dll nsi.dll user32.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll SensApi.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll mssprxy.dll nsi.dll ole32.dll npmproxy.dll netprofm.dll nsi.dll winsta.dll npmproxy.dll netprofm.dll nsi.dll wow64win.dll netapi32.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll cfgmgr32.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll mscorlib.dll npmproxy.dll usp10.dll profapi.dll nsi.dll System.Xml.ni.dll netprofm.dll kernel32.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll SensApi.dll imecfm.dll System.Xml.ni.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll System.IdentityModel.ni.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll imm32.dll psapi.dll npmproxy.dll apphelp.dll netprofm.dll System.Workflow.ComponentModel.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll,normal
 taskschd.dll xmllite.dll,normal
 ntdll.dll kernel32.dll KernelBase.dll msvcrt.dll combase.dll rpcrt4.dll kernel.appcore.dll bcryptprimitives.dll System.Transactions.ni.dll System.Web.DynamicData.dll twinapi.appcore.dll sechost.dll userenv.dll profapi.dll bcrypt.dll WinTypes.dll user32.dll gdi32.dll imm32.dll ole32.dll msctf.dll SHCore.dll msvcrt.dll cryptsp.dll rsaenh.dll cryptbase.dll actxprxy.dll MrmCoreR.dll imageres.dll Windows.UI.dll gdi32.dll gpapi.dll ninput.dll oleaut32.dll BCP47Langs.dll uxtheme.dll biwinrt.dll kernel32.dll ContentDeliveryManager.Background.dll advapi32.dll ole32.dll shlwapi.dll shell32.dll windows.storage.dll powrprof.dll sspicli.dll slc.dll VEEventDispatcher.dll kernel32.dll wincorlib.dll policymanager.dll sppc.dll msvcp110_win.dll xmllite.dll msvcrt.dll Windows.Storage.ApplicationData.dll logoncli.dll Windows.ApplicationModel.Background.TimeBroker.dll Windows.Globalization.dll ContentManagementSDK.dll propsys.dll kernel32.dll Windows.ApplicationModel.dll threadpoolwinrt.dll Windows.Networking.Connectivity.dll Windows.ApplicationModel.Background.SystemEventsBroker.dll SystemEventsBrokerClient.dll,normal
 OnDemandConnRouteHelper.dll,normal
 ntdll.dll kernel32.dll KernelBase.dll msvcrt.dll ConhostV1.dll user32.dll gdi32.dll imm32.dll msctf.dll oleaut32.dll combase.dll sspicli.dll rpcrt4.dll sxs.dll kernel.appcore.dll bcryptprimitives.dll clbcatq.dll cryptbase.dll sechost.dll,normal
 devrtl.dll werconcpl.dll framedynos.dll shell32.dll hcproviders.dll ieproxy.dll SearchFolder.dll,normal
 linkinfo.dll thumbcache.dll msftedit.dll profapi.dll Windows.Globalization.dll BCP47Langs.dll KernelBase.dll wintrust.dll tiptsf.dll Windows.Storage.Search.dll ExplorerFrame.dll globinputhost.dll StructuredQuery.dll SearchFolder.dll usp10.dll OneCoreCommonProxyStub.dll imageres.dll cscapi.dll mssvp.dll coml2.dll ntlanman.dll drprov.dll mapi32.dll winsta.dll ntshrui.dll samcli.dll rpcrt4.dll dlnashext.dll PlayToDevice.dll samlib.dll actxprxy.dll DevDispItemProvider.dll wpdshext.dll setupapi.dll lpk.dll devobj.dll EhStorAPI.dll twinapi.dll PortableDeviceApi.dll PortableDeviceTypes.dll EhStorShell.dll cscui.dll wtsapi32.dll,normal
 ntdll.dll ntdll.dll wow64.dll wow64win.dll kernel32.dll rsaenh.dll WinSCard.dll kernel32.dll kernel32.dll user32.dll wow64cpu.dll kernel32.dll KernelBase.dll apphelp.dll advapi32.dll msvcrt.dll sechost.dll rpcrt4.dll sspicli.dll cryptbase.dll bcryptprimitives.dll gdi32.dll gdi32full.dll user32.dll oleaut32.dll win32u.dll ole32.dll combase.dll ucrtbase.dll oleaut32.dll msvcp_win.dll comctl32.dll shell32.dll cfgmgr32.dll windows.storage.dll winnsi.dll powrprof.dll UIAutomationClient.ni.dll shlwapi.dll kernel.appcore.dll SHCore.dll profapi.dll wininet.dll mfc42u.dll ws2_32.dll winmm.dll imm32.dll clrjit.dll rpcrt4.dll odbc32.dll winmmbase.dll winmmbase.dll uxtheme.dll dpapi.dll kernel32.dll riched32.dll riched20.dll rsaenh.dll usp10.dll System.dll msls31.dll msvcrt.dll IDStore.dll msctf.dll dwmapi.dll comctl32.dll clbcatq.dll version.dll propsys.dll iertutil.dll oleacc.dll ntmarta.dll crypt32.dll kernel32.dll msasn1.dll bcrypt.dll ncrypt.dll ntasn1.dll policymanager.dll msvcp110_win.dll dui70.dll imecfm.dll user32.dll wer.dll nsi.dll tiptsf.dll System.Core.ni.dll msado15.dll msdart.dll oledb32.dll comsvcs.dll msjetoledb40.dll msjter40.dll msjint40.dll msjet40.dll mscorlib.dll mswstr10.dll msadox.dll msadrh15.dll msjtes40.dll msasn1.dll vbajet32.dll expsrv.dll imecfm.dll msdadiag.dll wer.dll msadce.dll msadcer.dll,caidao
 sfc_os.dll setupapi.dll devrtl.dll sfc.dll,normal
 ntdll.dll kernel32.dll kernel32.dll user32.dll comctl32.dll mfc42u.dll dpx.dll odbc32.dll dpapi.dll ws2_32.dll winmm.dll winmmbase.dll winmmbase.dll ntdll.dll wow64.dll winnsi.dll wow64win.dll riched32.dll riched20.dll kernel32.dll bcryptprimitives.dll kernel32.dll wow64cpu.dll usp10.dll msls31.dll msctf.dll System.Drawing.ni.dll dwmapi.dll KernelBase.dll kernel32.dll rsaenh.dll apphelp.dll advapi32.dll gdi32.dll imm32.dll msvcrt.dll sechost.dll api-ms-win-downlevel-user32-l1-1-0.dll rpcrt4.dll sspicli.dll ntdll.dll cryptbase.dll bcryptprimitives.dll gdi32.dll gdi32full.dll user32.dll win32u.dll ole32.dll mscoree.dll combase.dll ucrtbase.dll oleaut32.dll msvcp_win.dll oleacc.dll ntmarta.dll ncrypt.dll ntasn1.dll policymanager.dll msvcp110_win.dll dui70.dll imecfm.dll wer.dll tiptsf.dll msado15.dll resutils.dll msdart.dll oledb32.dll comsvcs.dll msjetoledb40.dll msjet40.dll msjter40.dll mswstr10.dll msjint40.dll msadox.dll msadrh15.dll msjtes40.dll shell32.dll vbajet32.dll oleaut32.dll expsrv.dll cfgmgr32.dll windows.storage.dll powrprof.dll shlwapi.dll shlwapi.dll kernel.appcore.dll SHCore.dll profapi.dll msdadiag.dll wininet.dll wow64win.dll imm32.dll msvcrt.dll imecfm.dll wer.dll uxtheme.dll msadce.dll kernel32.dll msadcer.dll comctl32.dll clbcatq.dll System.Web.Services.dll version.dll iertutil.dll propsys.dll crypt32.dll msasn1.dll bcrypt.dll actxprxy.dll msvcrt.dll urlmon.dll Windows.Shell.ServiceHostBuilder.dll WinTypes.dll ieframe.dll netapi32.dll netutils.dll dsreg.dll cryptsp.dll wkscli.dll edputil.dll secur32.dll mlang.dll ieproxy.dll mapi32.dll,caidao
 wevtapi.dll ntdll.dll rpcrt4.dll ntdll.dll UIAutomationTypes.ni.dll user32.dll wow64.dll wow64win.dll kernel32.dll kernel32.dll kernel32.dll user32.dll wow64cpu.dll kernel32.dll KernelBase.dll apphelp.dll msvcrt.dll advapi32.dll shell32.dll sechost.dll rpcrt4.dll sspicli.dll cryptbase.dll bcryptprimitives.dll SHCore.dll combase.dll ucrtbase.dll iertutil.dll kernel.appcore.dll user32.dll win32u.dll wshqos.dll msctf.dll gdi32.dll gdi32full.dll imm32.dll ieframe.dll shlwapi.dll api-ms-win-downlevel-version-l1-1-0.dll ole32.dll advapi32.dll oleaut32.dll msvcp_win.dll shell32.dll cfgmgr32.dll gdi32.dll windows.storage.dll powrprof.dll ole32.dll profapi.dll netapi32.dll version.dll version.dll netutils.dll dsreg.dll msvcp110_win.dll cryptsp.dll wkscli.dll bcrypt.dll comctl32.dll shlwapi.dll IEShims.dll uxtheme.dll comdlg32.dll urlmon.dll clbcatq.dll wininet.dll ws2_32.dll mshtml.dll tokenbinding.dll ieproxy.dll dwmapi.dll msctf.dll OnDemandConnRouteHelper.dll winhttp.dll cryptnet.dll mswsock.dll winnsi.dll nsi.dll crypt32.dll msasn1.dll dhcpcsvc6.dll dhcpcsvc.dll rasplap.dll ieui.dll d2d1.dll user32.dll DWrite.dll sxs.dll secur32.dll mlang.dll propsys.dll DataExchange.dll d3d11.dll dcomp.dll dxgi.dll ieapfltr.dll rpcrt4.dll twinapi.appcore.dll ResourcePolicyClient.dll dnsapi.dll OneCoreCommonProxyStub.dll sxs.dll rasadhlp.dll srpapi.dll ninput.dll jscript9.dll msimg32.dll IEAdvpack.dll cryptui.dll setupapi.dll,normal
 msftedit.dll wpdshext.dll,normal
 LocationFrameworkPS.dll deviceaccess.dll,normal
 System.Transactions.dll ntdll.dll KernelBase.dll apphelp.dll user32.dll win32u.dll gdi32.dll gdi32full.dll SHCore.dll ucrtbase.dll wrpint.dll bcryptprimitives.dll advapi32.dll sechost.dll imm32.dll kernel.appcore.dll cfgmgr32.dll ieframe.dll shlwapi.dll ole32.dll oleaut32.dll System.Configuration.Install.dll msvcp_win.dll shell32.dll wow64cpu.dll cfgmgr32.dll windows.storage.dll powrprof.dll winbrand.dll profapi.dll netapi32.dll version.dll netutils.dll dsreg.dll wkscli.dll cryptsp.dll iertutil.dll bcrypt.dll msvcp110_win.dll kernel32.dll msvcrt.dll comdlg32.dll uxtheme.dll msctf.dll dwmapi.dll wininet.dll sspicli.dll tokenbinding.dll combase.dll ws2_32.dll OnDemandConnRouteHelper.dll winhttp.dll wow64.dll rpcrt4.dll mswsock.dll nsi.dll clbcatq.dll rpcrt4.dll user32.dll ieproxy.dll iertutil.dll dnsapi.dll comctl32.dll rasadhlp.dll IEShims.dll urlmon.dll cryptbase.dll msvcrt.dll crypt32.dll msasn1.dll dpapi.dll ieapfltr.dll winnsi.dll profapi.dll dhcpcsvc6.dll dhcpcsvc.dll rsaenh.dll slc.dll gdi32.dll sppc.dll oleacc.dll coml2.dll ieui.dll clbcatq.dll DataExchange.dll dcomp.dll mscorlib.dll dxgi.dll twinapi.appcore.dll ExplorerFrame.dll msimg32.dll shlwapi.dll mscorlib.dll WindowsCodecs.dll d3d11.dll OneCoreCommonProxyStub.dll secur32.dll mlang.dll propsys.dll slc.dll sppc.dll wintrust.dll imagehlp.dll gpapi.dll cryptnet.dll,normal
 setupapi.dll cfgmgr32.dll devobj.dll,normal
 linkinfo.dll rpcrt4.dll api-ms-win-downlevel-advapi32-l1-1-0.dll ExplorerFrame.dll sxs.dll msasn1.dll RpcRtRemote.dll EhStorShell.dll cscui.dll cscdll.dll cscapi.dll ntshrui.dll slc.dll System.DirectoryServices.dll imageres.dll imageres.dll shlwapi.dll imageres.dll imageres.dll imageres.dll imageres.dll sechost.dll imageres.dll imageres.dll imageres.dll imageres.dll imageres.dll imageres.dll msvcp140.dll ieframe.dll msftedit.dll msls31.dll tiptsf.dll SearchFolder.dll StructuredQuery.dll RpcRtRemote.dll secur32.dll mssvp.dll mapi32.dll thumbcache.dll psapi.dll shdocvw.dll samcli.dll mscorlib.dll samlib.dll mssprxy.dll imageres.dll imageres.dll imageres.dll imageres.dll imageres.dll riched20.dll imageres.dll imageres.dll imageres.dll davclnt.dll networkexplorer.dll vmhgfs.dll System.Core.ni.dll drprov.dll winsta.dll ntlanman.dll davhlpr.dll imageres.dll wpdshext.dll winmm.dll imageres.dll imageres.dll imageres.dll imageres.dll profapi.dll kernel32.dll imageres.dll imageres.dll imageres.dll imageres.dll imageres.dll System.Xml.ni.dll imageres.dll devobj.dll imageres.dll imageres.dll imageres.dll PortableDeviceApi.dll networkitemfactory.dll dtsh.dll FirewallAPI.dll wintrust.dll PortableDeviceTypes.dll imageres.dll EhStorAPI.dll wbemprox.dll wbemcomn.dll wbemsvc.dll fastprox.dll npmproxy.dll fundisc.dll msxml6.dll fdProxy.dll fdWCN.dll WcnApi.dll fdWNet.dll ntshrui.dll dfscli.dll browcli.dll dhcpcsvc6.dll dhcpcsvc.dll msftedit.dll mssvp.dll mapi32.dll apphelp.dll wpdshext.dll mssvp.dll mapi32.dll,normal
 sfc.dll sfc_os.dll,normal
 ntdll.dll ntdll.dll wow64.dll wow64win.dll wow64cpu.dll kernel32.dll kernel32.dll kernel32.dll kernel32.dll user32.dll KernelBase.dll clrjit.dll advapi32.dll msvcrt.dll sechost.dll rpcrt4.dll sspicli.dll cryptbase.dll comctl32.dll gdi32.dll user32.dll kernel32.dll lpk.dll usp10.dll mfc42u.dll ole32.dll System.Security.dll oleaut32.dll odbc32.dll ole32.dll shell32.dll shlwapi.dll System.Security.ni.dll wininet.dll urlmon.dll crypt32.dll msasn1.dll iertutil.dll winmm.dll ws2_32.dll kernel32.dll nsi.dll imm32.dll clr.dll msctf.dll odbcint.dll uxtheme.dll dnsapi.dll riched32.dll riched20.dll dwmapi.dll wow64.dll comctl32.dll clbcatq.dll shell32.dll shell32.dll shell32.dll tiptsf.dll msado15.dll msdart.dll kernel32.dll api-ms-win-downlevel-user32-l1-1-0.dll cryptsp.dll rsaenh.dll SensApi.dll RpcRtRemote.dll RpcRtRemote.dll oledb32.dll bcrypt.dll kernel32.dll oledb32r.dll msctf.dll comsvcs.dll atl.dll bcryptprimitives.dll msjetoledb40.dll samcli.dll msjet40.dll mswstr10.dll msjter40.dll msjint40.dll ole32.dll msadox.dll msadrh15.dll msjtes40.dll version.dll vbajet32.dll expsrv.dll msadce.dll msadcer.dll,caidao
 aeevts.dll,normal
 msftedit.dll mssvp.dll mapi32.dll wpdshext.dll,normal
 sfc.dll sfc_os.dll,normal
 catsrvut.dll perfctrs.dll ntdll.dll PortableDeviceConnectApi.dll kernel32.dll sechost.dll KernelBase.dll msvcrt.dll ole32.dll gdi32.dll user32.dll lpk.dll usp10.dll rpcrt4.dll imm32.dll msctf.dll cryptbase.dll clbcatq.dll advapi32.dll sechost.dll oleaut32.dll cryptsp.dll rsaenh.dll RpcRtRemote.dll uxtheme.dll thumbcache.dll shell32.dll shlwapi.dll psapi.dll propsys.dll comctl32.dll Microsoft.VisualStudio.Tools.Applications.Runtime.v9.0.dll,normal
 WindowsBase.dll ntdll.dll kernel32.dll ntdll.dll KernelBase.dll chrome_elf.dll msvcrt.dll shell32.dll shlwapi.dll cryptbase.dll gdi32.dll user32.dll lpk.dll usp10.dll advapi32.dll sechost.dll rpcrt4.dll winmm.dll wow64.dll profapi.dll imm32.dll msctf.dll version.dll cryptbase.dll apphelp.dll ole32.dll userenv.dll,normal
 ntdll.dll sechost.dll ntdll.dll wow64.dll wow64win.dll wow64cpu.dll ntdll.dll psapi.dll kernel32.dll kernel32.dll kernel32.dll user32.dll kernel32.dll KernelBase.dll advapi32.dll msvcrt.dll sechost.dll rpcrt4.dll sspicli.dll cryptbase.dll comctl32.dll vcruntime140.dll gdi32.dll user32.dll vmGuestLib.dll lpk.dll usp10.dll advapi32.dll mfc42u.dll ole32.dll cscapi.dll oleaut32.dll odbc32.dll shell32.dll shlwapi.dll wininet.dll urlmon.dll crypt32.dll msasn1.dll iertutil.dll winmm.dll ws2_32.dll nsi.dll imm32.dll msctf.dll System.DirectoryServices.Protocols.dll odbcint.dll uxtheme.dll usp10.dll riched32.dll riched20.dll dwmapi.dll comctl32.dll ole32.dll usp10.dll clbcatq.dll shell32.dll shell32.dll shell32.dll tiptsf.dll clbcatq.dll kernel32.dll msado15.dll msdart.dll cryptsp.dll rsaenh.dll RpcRtRemote.dll oledb32.dll bcrypt.dll oledb32r.dll comsvcs.dll atl.dll bcryptprimitives.dll webio.dll msjetoledb40.dll msjet40.dll mswstr10.dll imm32.dll msjter40.dll sspicli.dll msjint40.dll msadox.dll msadrh15.dll msjtes40.dll advapi32.dll version.dll vbajet32.dll expsrv.dll oleaut32.dll kernel32.dll msadce.dll msadcer.dll propsys.dll apphelp.dll ieframe.dll psapi.dll oleacc.dll ntmarta.dll Wldap32.dll setupapi.dll cfgmgr32.dll devobj.dll,caidao
 rsaenh.dll ntdll.dll kernel32.dll KernelBase.dll RpcRtRemote.dll chrome_elf.dll oleaut32.dll version.dll msvcrt.dll shell32.dll shlwapi.dll gdi32.dll user32.dll mscoree.dll lpk.dll usp10.dll advapi32.dll sechost.dll rpcrt4.dll winmm.dll profapi.dll imm32.dll msctf.dll uxtheme.dll cryptbase.dll dwmapi.dll userenv.dll,normal
 msftedit.dll advapi32.dll mssvp.dll mapi32.dll wpdshext.dll audiodev.dll mssvp.dll mapi32.dll,normal
 sfc.dll sfc_os.dll sfc.dll sfc_os.dll,normal
 kernel32.dll ntdll.dll kernel32.dll KernelBase.dll advapi32.dll msvcrt.dll sechost.dll rpcrt4.dll gdi32.dll user32.dll mpr.dll lpk.dll usp10.dll nsi.dll winnsi.dll comctl32.dll shlwapi.dll pcwum.dll shell32.dll System.DirectoryServices.ni.dll secur32.dll sspicli.dll uxtheme.dll wevtapi.dll credui.dll vdmdbg.dll sechost.dll imm32.dll msctf.dll slc.dll dwmapi.dll ole32.dll cryptbase.dll shlwapi.dll clbcatq.dll rasapi32.dll oleaut32.dll oleacc.dll imecfm.dll version.dll winsta.dll utildll.dll setupapi.dll cfgmgr32.dll lpk.dll devobj.dll netapi32.dll Wwanadvui.dll netutils.dll srvcli.dll kernel32.dll wkscli.dll logoncli.dll browcli.dll samcli.dll oleaut32.dll propsys.dll dhcpcsvc6.dll ws2_32.dll dhcpcsvc.dll wtsapi32.dll,normal
